Country/Region,Date,Confirmed,Deaths,Recovered,Current Population
bulgaria,2020-03-02,0,0,0,6948.445
bulgaria,2020-03-03,0,0,0,6948.445
bulgaria,2020-03-04,0,0,0,6948.445
bulgaria,2020-03-05,0,0,0,6948.445
bulgaria,2020-03-06,0,0,0,6948.445
bulgaria,2020-03-07,0,0,0,6948.445
bulgaria,2020-03-08,4,0,0,6948.445
bulgaria,2020-03-09,4,0,0,6948.445
bulgaria,2020-03-10,4,0,0,6948.445
bulgaria,2020-03-11,7,1,0,6948.445
bulgaria,2020-03-12,7,1,0,6948.445
bulgaria,2020-03-13,23,1,0,6948.445
bulgaria,2020-03-14,41,2,0,6948.445
bulgaria,2020-03-15,51,2,0,6948.445
bulgaria,2020-03-16,52,2,0,6948.445
bulgaria,2020-03-17,67,2,0,6948.445
bulgaria,2020-03-18,92,2,0,6948.445
bulgaria,2020-03-19,94,3,0,6948.445
bulgaria,2020-03-20,127,3,0,6948.445
bulgaria,2020-03-21,163,3,3,6948.445
bulgaria,2020-03-22,187,3,3,6948.445
bulgaria,2020-03-23,201,3,3,6948.445
bulgaria,2020-03-24,218,3,3,6948.445
bulgaria,2020-03-25,242,3,4,6948.445
bulgaria,2020-03-26,264,3,8,6948.445
bulgaria,2020-03-27,293,3,9,6948.445
bulgaria,2020-03-28,331,7,11,6948.445
bulgaria,2020-03-29,346,8,14,6948.445
bulgaria,2020-03-30,359,8,17,6948.445
bulgaria,2020-03-31,399,8,17,6948.445
bulgaria,2020-04-01,422,10,20,6948.445
burkina faso,2020-01-22,0,0,0,20903.278
burkina faso,2020-01-23,0,0,0,20903.278
burkina faso,2020-01-24,0,0,0,20903.278
burkina faso,2020-01-25,0,0,0,20903.278
burkina faso,2020-01-26,0,0,0,20903.278
burkina faso,2020-01-27,0,0,0,20903.278
burkina faso,2020-01-28,0,0,0,20903.278
burkina faso,2020-01-29,0,0,0,20903.278
burkina faso,2020-01-30,0,0,0,20903.278
burkina faso,2020-01-31,0,0,0,20903.278
burkina faso,2020-02-01,0,0,0,20903.278
burkina faso,2020-02-02,0,0,0,20903.278
burkina faso,2020-02-03,0,0,0,20903.278
burkina faso,2020-02-04,0,0,0,20903.278
burkina faso,2020-02-05,0,0,0,20903.278
burkina faso,2020-02-06,0,0,0,20903.278
burkina faso,2020-02-07,0,0,0,20903.278
burkina faso,2020-02-08,0,0,0,20903.278
burkina faso,2020-02-09,0,0,0,20903.278
burkina faso,2020-02-10,0,0,0,20903.278
burkina faso,2020-02-11,0,0,0,20903.278
burkina faso,2020-02-12,0,0,0,20903.278
burkina faso,2020-02-13,0,0,0,20903.278
burkina faso,2020-02-14,0,0,0,20903.278
burkina faso,2020-02-15,0,0,0,20903.278
burkina faso,2020-02-16,0,0,0,20903.278
burkina faso,2020-02-17,0,0,0,20903.278
burkina faso,2020-02-18,0,0,0,20903.278
burkina faso,2020-02-19,0,0,0,20903.278
burkina faso,2020-02-20,0,0,0,20903.278
burkina faso,2020-02-21,0,0,0,20903.278
burkina faso,2020-02-22,0,0,0,20903.278
burkina faso,2020-02-23,0,0,0,20903.278
burkina faso,2020-02-24,0,0,0,20903.278
burkina faso,2020-02-25,0,0,0,20903.278
burkina faso,2020-02-26,0,0,0,20903.278
burkina faso,2020-02-27,0,0,0,20903.278
burkina faso,2020-02-28,0,0,0,20903.278
burkina faso,2020-02-29,0,0,0,20903.278
burkina faso,2020-03-01,0,0,0,20903.278
burkina faso,2020-03-02,0,0,0,20903.278
burkina faso,2020-03-03,0,0,0,20903.278
burkina faso,2020-03-04,0,0,0,20903.278
burkina faso,2020-03-05,0,0,0,20903.278
burkina faso,2020-03-06,0,0,0,20903.278
burkina faso,2020-03-07,0,0,0,20903.278
burkina faso,2020-03-08,0,0,0,20903.278
burkina faso,2020-03-09,0,0,0,20903.278
burkina faso,2020-03-10,1,0,0,20903.278
burkina faso,2020-03-11,2,0,0,20903.278
burkina faso,2020-03-12,2,0,0,20903.278
burkina faso,2020-03-13,2,0,0,20903.278
burkina faso,2020-03-14,2,0,0,20903.278
burkina faso,2020-03-15,3,0,0,20903.278
burkina faso,2020-03-16,15,0,0,20903.278
burkina faso,2020-03-17,15,0,0,20903.278
burkina faso,2020-03-18,20,1,0,20903.278
burkina faso,2020-03-19,33,1,0,20903.278
burkina faso,2020-03-20,40,1,0,20903.278
burkina faso,2020-03-21,64,2,5,20903.278
burkina faso,2020-03-22,75,4,5,20903.278
burkina faso,2020-03-23,99,4,5,20903.278
burkina faso,2020-03-24,114,4,7,20903.278
burkina faso,2020-03-25,146,4,10,20903.278
burkina faso,2020-03-26,152,7,10,20903.278
burkina faso,2020-03-27,180,9,12,20903.278
burkina faso,2020-03-28,207,11,21,20903.278
burkina faso,2020-03-29,222,12,23,20903.278
burkina faso,2020-03-30,246,12,31,20903.278
burkina faso,2020-03-31,261,14,32,20903.278
burkina faso,2020-04-01,282,16,46,20903.278
burundi,2020-01-22,0,0,0,11890.781
burundi,2020-01-23,0,0,0,11890.781
burundi,2020-01-24,0,0,0,11890.781
burundi,2020-01-25,0,0,0,11890.781
burundi,2020-01-26,0,0,0,11890.781
burundi,2020-01-27,0,0,0,11890.781
burundi,2020-01-28,0,0,0,11890.781
burundi,2020-01-29,0,0,0,11890.781
burundi,2020-01-30,0,0,0,11890.781
burundi,2020-01-31,0,0,0,11890.781
burundi,2020-02-01,0,0,0,11890.781
burundi,2020-02-02,0,0,0,11890.781
burundi,2020-02-03,0,0,0,11890.781
burundi,2020-02-04,0,0,0,11890.781
burundi,2020-02-05,0,0,0,11890.781
burundi,2020-02-06,0,0,0,11890.781
burundi,2020-02-07,0,0,0,11890.781
burundi,2020-02-08,0,0,0,11890.781
burundi,2020-02-09,0,0,0,11890.781
burundi,2020-02-10,0,0,0,11890.781
burundi,2020-02-11,0,0,0,11890.781
burundi,2020-02-12,0,0,0,11890.781
burundi,2020-02-13,0,0,0,11890.781
burundi,2020-02-14,0,0,0,11890.781
burundi,2020-02-15,0,0,0,11890.781
burundi,2020-02-16,0,0,0,11890.781
burundi,2020-02-17,0,0,0,11890.781
burundi,2020-02-18,0,0,0,11890.781
burundi,2020-02-19,0,0,0,11890.781
burundi,2020-02-20,0,0,0,11890.781
burundi,2020-02-21,0,0,0,11890.781
burundi,2020-02-22,0,0,0,11890.781
burundi,2020-02-23,0,0,0,11890.781
burundi,2020-02-24,0,0,0,11890.781
burundi,2020-02-25,0,0,0,11890.781
burundi,2020-02-26,0,0,0,11890.781
burundi,2020-02-27,0,0,0,11890.781
burundi,2020-02-28,0,0,0,11890.781
burundi,2020-02-29,0,0,0,11890.781
burundi,2020-03-01,0,0,0,11890.781
burundi,2020-03-02,0,0,0,11890.781
burundi,2020-03-03,0,0,0,11890.781
burundi,2020-03-04,0,0,0,11890.781
burundi,2020-03-05,0,0,0,11890.781
burundi,2020-03-06,0,0,0,11890.781
burundi,2020-03-07,0,0,0,11890.781
burundi,2020-03-08,0,0,0,11890.781
burundi,2020-03-09,0,0,0,11890.781
burundi,2020-03-10,0,0,0,11890.781
burundi,2020-03-11,0,0,0,11890.781
burundi,2020-03-12,0,0,0,11890.781
burundi,2020-03-13,0,0,0,11890.781
burundi,2020-03-14,0,0,0,11890.781
burundi,2020-03-15,0,0,0,11890.781
burundi,2020-03-16,0,0,0,11890.781
burundi,2020-03-17,0,0,0,11890.781
burundi,2020-03-18,0,0,0,11890.781
burundi,2020-03-19,0,0,0,11890.781
burundi,2020-03-20,0,0,0,11890.781
burundi,2020-03-21,0,0,0,11890.781
burundi,2020-03-22,0,0,0,11890.781
burundi,2020-03-23,0,0,0,11890.781
burundi,2020-03-24,0,0,0,11890.781
burundi,2020-03-25,0,0,0,11890.781
burundi,2020-03-26,0,0,0,11890.781
burundi,2020-03-27,0,0,0,11890.781
burundi,2020-03-28,0,0,0,11890.781
burundi,2020-03-29,0,0,0,11890.781
burundi,2020-03-30,0,0,0,11890.781
burundi,2020-03-31,2,0,0,11890.781
burundi,2020-04-01,2,0,0,11890.781
cabo verde,2020-01-22,0,0,0,555.988
cabo verde,2020-01-23,0,0,0,555.988
cabo verde,2020-01-24,0,0,0,555.988
cabo verde,2020-01-25,0,0,0,555.988
cabo verde,2020-01-26,0,0,0,555.988
cabo verde,2020-01-27,0,0,0,555.988
cabo verde,2020-01-28,0,0,0,555.988
cabo verde,2020-01-29,0,0,0,555.988
cabo verde,2020-01-30,0,0,0,555.988
cabo verde,2020-01-31,0,0,0,555.988
cabo verde,2020-02-01,0,0,0,555.988
cabo verde,2020-02-02,0,0,0,555.988
cabo verde,2020-02-03,0,0,0,555.988
cabo verde,2020-02-04,0,0,0,555.988
cabo verde,2020-02-05,0,0,0,555.988
cabo verde,2020-02-06,0,0,0,555.988
cabo verde,2020-02-07,0,0,0,555.988
cabo verde,2020-02-08,0,0,0,555.988
cabo verde,2020-02-09,0,0,0,555.988
cabo verde,2020-02-10,0,0,0,555.988
cabo verde,2020-02-11,0,0,0,555.988
cabo verde,2020-02-12,0,0,0,555.988
cabo verde,2020-02-13,0,0,0,555.988
cabo verde,2020-02-14,0,0,0,555.988
cabo verde,2020-02-15,0,0,0,555.988
cabo verde,2020-02-16,0,0,0,555.988
cabo verde,2020-02-17,0,0,0,555.988
cabo verde,2020-02-18,0,0,0,555.988
cabo verde,2020-02-19,0,0,0,555.988
cabo verde,2020-02-20,0,0,0,555.988
cabo verde,2020-02-21,0,0,0,555.988
cabo verde,2020-02-22,0,0,0,555.988
cabo verde,2020-02-23,0,0,0,555.988
cabo verde,2020-02-24,0,0,0,555.988
cabo verde,2020-02-25,0,0,0,555.988
cabo verde,2020-02-26,0,0,0,555.988
cabo verde,2020-02-27,0,0,0,555.988
cabo verde,2020-02-28,0,0,0,555.988
cabo verde,2020-02-29,0,0,0,555.988
cabo verde,2020-03-01,0,0,0,555.988
cabo verde,2020-03-02,0,0,0,555.988
cabo verde,2020-03-03,0,0,0,555.988
cabo verde,2020-03-04,0,0,0,555.988
cabo verde,2020-03-05,0,0,0,555.988
cabo verde,2020-03-06,0,0,0,555.988
cabo verde,2020-03-07,0,0,0,555.988
cabo verde,2020-03-08,0,0,0,555.988
cabo verde,2020-03-09,0,0,0,555.988
cabo verde,2020-03-10,0,0,0,555.988
cabo verde,2020-03-11,0,0,0,555.988
cabo verde,2020-03-12,0,0,0,555.988
cabo verde,2020-03-13,0,0,0,555.988
cabo verde,2020-03-14,0,0,0,555.988
cabo verde,2020-03-15,0,0,0,555.988
cabo verde,2020-03-16,0,0,0,555.988
cabo verde,2020-03-17,0,0,0,555.988
cabo verde,2020-03-18,0,0,0,555.988
cabo verde,2020-03-19,0,0,0,555.988
cabo verde,2020-03-20,1,0,0,555.988
cabo verde,2020-03-21,3,0,0,555.988
cabo verde,2020-03-22,3,0,0,555.988
cabo verde,2020-03-23,3,0,0,555.988
cabo verde,2020-03-24,3,1,0,555.988
cabo verde,2020-03-25,4,1,0,555.988
cabo verde,2020-03-26,4,1,0,555.988
cabo verde,2020-03-27,5,1,0,555.988
cabo verde,2020-03-28,5,1,0,555.988
cabo verde,2020-03-29,6,1,0,555.988
cabo verde,2020-03-30,6,1,0,555.988
cabo verde,2020-03-31,6,1,0,555.988
cabo verde,2020-04-01,6,1,0,555.988
cambodia,2020-01-22,0,0,0,16718.971
cambodia,2020-01-23,0,0,0,16718.971
cambodia,2020-01-24,0,0,0,16718.971
cambodia,2020-01-25,0,0,0,16718.971
cambodia,2020-01-26,0,0,0,16718.971
cambodia,2020-01-27,1,0,0,16718.971
cambodia,2020-01-28,1,0,0,16718.971
cambodia,2020-01-29,1,0,0,16718.971
cambodia,2020-01-30,1,0,0,16718.971
cambodia,2020-01-31,1,0,0,16718.971
cambodia,2020-02-01,1,0,0,16718.971
cambodia,2020-02-02,1,0,0,16718.971
cambodia,2020-02-03,1,0,0,16718.971
cambodia,2020-02-04,1,0,0,16718.971
cambodia,2020-02-05,1,0,0,16718.971
cambodia,2020-02-06,1,0,0,16718.971
cambodia,2020-02-07,1,0,0,16718.971
cambodia,2020-02-08,1,0,0,16718.971
cambodia,2020-02-09,1,0,0,16718.971
cambodia,2020-02-10,1,0,0,16718.971
cambodia,2020-02-11,1,0,0,16718.971
cambodia,2020-02-12,1,0,1,16718.971
cambodia,2020-02-13,1,0,1,16718.971
cambodia,2020-02-14,1,0,1,16718.971
cambodia,2020-02-15,1,0,1,16718.971
cambodia,2020-02-16,1,0,1,16718.971
cambodia,2020-02-17,1,0,1,16718.971
cambodia,2020-02-18,1,0,1,16718.971
cambodia,2020-02-19,1,0,1,16718.971
cambodia,2020-02-20,1,0,1,16718.971
cambodia,2020-02-21,1,0,1,16718.971
cambodia,2020-02-22,1,0,1,16718.971
cambodia,2020-02-23,1,0,1,16718.971
cambodia,2020-02-24,1,0,1,16718.971
cambodia,2020-02-25,1,0,1,16718.971
cambodia,2020-02-26,1,0,1,16718.971
cambodia,2020-02-27,1,0,1,16718.971
cambodia,2020-02-28,1,0,1,16718.971
cambodia,2020-02-29,1,0,1,16718.971
cambodia,2020-03-01,1,0,1,16718.971
cambodia,2020-03-02,1,0,1,16718.971
cambodia,2020-03-03,1,0,1,16718.971
cambodia,2020-03-04,1,0,1,16718.971
cambodia,2020-03-05,1,0,1,16718.971
cambodia,2020-03-06,1,0,1,16718.971
cambodia,2020-03-07,1,0,1,16718.971
cambodia,2020-03-08,2,0,1,16718.971
cambodia,2020-03-09,2,0,1,16718.971
cambodia,2020-03-10,2,0,1,16718.971
cambodia,2020-03-11,3,0,1,16718.971
cambodia,2020-03-12,3,0,1,16718.971
cambodia,2020-03-13,5,0,1,16718.971
cambodia,2020-03-14,7,0,1,16718.971
cambodia,2020-03-15,7,0,1,16718.971
cambodia,2020-03-16,7,0,1,16718.971
cambodia,2020-03-17,33,0,1,16718.971
cambodia,2020-03-18,35,0,1,16718.971
cambodia,2020-03-19,37,0,1,16718.971
cambodia,2020-03-20,51,0,1,16718.971
cambodia,2020-03-21,53,0,1,16718.971
cambodia,2020-03-22,84,0,1,16718.971
cambodia,2020-03-23,87,0,1,16718.971
cambodia,2020-03-24,91,0,4,16718.971
cambodia,2020-03-25,96,0,10,16718.971
cambodia,2020-03-26,96,0,10,16718.971
cambodia,2020-03-27,99,0,11,16718.971
cambodia,2020-03-28,99,0,13,16718.971
cambodia,2020-03-29,103,0,21,16718.971
cambodia,2020-03-30,107,0,21,16718.971
cambodia,2020-03-31,109,0,23,16718.971
cambodia,2020-04-01,109,0,25,16718.971
cameroon,2020-01-22,0,0,0,26545.864
cameroon,2020-01-23,0,0,0,26545.864
cameroon,2020-01-24,0,0,0,26545.864
cameroon,2020-01-25,0,0,0,26545.864
cameroon,2020-01-26,0,0,0,26545.864
cameroon,2020-01-27,0,0,0,26545.864
cameroon,2020-01-28,0,0,0,26545.864
cameroon,2020-01-29,0,0,0,26545.864
cameroon,2020-01-30,0,0,0,26545.864
cameroon,2020-01-31,0,0,0,26545.864
cameroon,2020-02-01,0,0,0,26545.864
cameroon,2020-02-02,0,0,0,26545.864
cameroon,2020-02-03,0,0,0,26545.864
cameroon,2020-02-04,0,0,0,26545.864
cameroon,2020-02-05,0,0,0,26545.864
cameroon,2020-02-06,0,0,0,26545.864
cameroon,2020-02-07,0,0,0,26545.864
cameroon,2020-02-08,0,0,0,26545.864
cameroon,2020-02-09,0,0,0,26545.864
cameroon,2020-02-10,0,0,0,26545.864
cameroon,2020-02-11,0,0,0,26545.864
cameroon,2020-02-12,0,0,0,26545.864
cameroon,2020-02-13,0,0,0,26545.864
cameroon,2020-02-14,0,0,0,26545.864
cameroon,2020-02-15,0,0,0,26545.864
cameroon,2020-02-16,0,0,0,26545.864
cameroon,2020-02-17,0,0,0,26545.864
cameroon,2020-02-18,0,0,0,26545.864
cameroon,2020-02-19,0,0,0,26545.864
cameroon,2020-02-20,0,0,0,26545.864
cameroon,2020-02-21,0,0,0,26545.864
cameroon,2020-02-22,0,0,0,26545.864
cameroon,2020-02-23,0,0,0,26545.864
cameroon,2020-02-24,0,0,0,26545.864
cameroon,2020-02-25,0,0,0,26545.864
cameroon,2020-02-26,0,0,0,26545.864
cameroon,2020-02-27,0,0,0,26545.864
cameroon,2020-02-28,0,0,0,26545.864
cameroon,2020-02-29,0,0,0,26545.864
cameroon,2020-03-01,0,0,0,26545.864
cameroon,2020-03-02,0,0,0,26545.864
cameroon,2020-03-03,0,0,0,26545.864
cameroon,2020-03-04,0,0,0,26545.864
cameroon,2020-03-05,0,0,0,26545.864
cameroon,2020-03-06,1,0,0,26545.864
cameroon,2020-03-07,1,0,0,26545.864
cameroon,2020-03-08,2,0,0,26545.864
cameroon,2020-03-09,2,0,0,26545.864
cameroon,2020-03-10,2,0,0,26545.864
cameroon,2020-03-11,2,0,0,26545.864
cameroon,2020-03-12,2,0,0,26545.864
cameroon,2020-03-13,2,0,0,26545.864
cameroon,2020-03-14,2,0,0,26545.864
cameroon,2020-03-15,2,0,0,26545.864
cameroon,2020-03-16,4,0,0,26545.864
cameroon,2020-03-17,10,0,0,26545.864
cameroon,2020-03-18,10,0,0,26545.864
cameroon,2020-03-19,13,0,0,26545.864
cameroon,2020-03-20,20,0,0,26545.864
cameroon,2020-03-21,27,0,0,26545.864
cameroon,2020-03-22,40,0,0,26545.864
cameroon,2020-03-23,56,0,0,26545.864
cameroon,2020-03-24,66,0,0,26545.864
cameroon,2020-03-25,75,1,2,26545.864
cameroon,2020-03-26,75,1,2,26545.864
cameroon,2020-03-27,91,2,2,26545.864
cameroon,2020-03-28,91,2,2,26545.864
cameroon,2020-03-29,139,6,5,26545.864
cameroon,2020-03-30,139,6,5,26545.864
cameroon,2020-03-31,193,6,5,26545.864
cameroon,2020-04-01,233,6,10,26545.864
canada,2020-01-22,0,0,0,37742.157
canada,2020-01-23,0,0,0,37742.157
canada,2020-01-24,0,0,0,37742.157
canada,2020-01-25,0,0,0,37742.157
canada,2020-01-26,1,0,0,37742.157
canada,2020-01-27,1,0,0,37742.157
canada,2020-01-28,2,0,0,37742.157
canada,2020-01-29,2,0,0,37742.157
canada,2020-01-30,2,0,0,37742.157
canada,2020-01-31,4,0,0,37742.157
canada,2020-02-01,4,0,0,37742.157
canada,2020-02-02,4,0,0,37742.157
canada,2020-02-03,4,0,0,37742.157
canada,2020-02-04,4,0,0,37742.157
canada,2020-02-05,5,0,0,37742.157
canada,2020-02-06,5,0,0,37742.157
canada,2020-02-07,7,0,0,37742.157
canada,2020-02-08,7,0,0,37742.157
canada,2020-02-09,7,0,0,37742.157
canada,2020-02-10,7,0,0,37742.157
canada,2020-02-11,7,0,0,37742.157
canada,2020-02-12,7,0,1,37742.157
canada,2020-02-13,7,0,1,37742.157
canada,2020-02-14,7,0,1,37742.157
canada,2020-02-15,7,0,1,37742.157
canada,2020-02-16,7,0,1,37742.157
canada,2020-02-17,8,0,1,37742.157
canada,2020-02-18,8,0,1,37742.157
canada,2020-02-19,8,0,1,37742.157
canada,2020-02-20,8,0,1,37742.157
canada,2020-02-21,9,0,3,37742.157
canada,2020-02-22,9,0,3,37742.157
canada,2020-02-23,9,0,3,37742.157
canada,2020-02-24,10,0,3,37742.157
canada,2020-02-25,11,0,3,37742.157
canada,2020-02-26,11,0,3,37742.157
canada,2020-02-27,13,0,6,37742.157
canada,2020-02-28,14,0,6,37742.157
canada,2020-02-29,20,0,6,37742.157
canada,2020-03-01,24,0,6,37742.157
canada,2020-03-02,27,0,6,37742.157
canada,2020-03-03,30,0,6,37742.157
canada,2020-03-04,33,0,6,37742.157
canada,2020-03-05,37,0,6,37742.157
canada,2020-03-06,49,0,6,37742.157
canada,2020-03-07,54,0,8,37742.157
canada,2020-03-08,64,0,8,37742.157
canada,2020-03-09,77,1,8,37742.157
canada,2020-03-10,79,1,8,37742.157
canada,2020-03-11,108,1,8,37742.157
canada,2020-03-12,117,1,8,37742.157
canada,2020-03-13,193,1,8,37742.157
canada,2020-03-14,198,1,8,37742.157
canada,2020-03-15,252,1,8,37742.157
canada,2020-03-16,415,4,9,37742.157
canada,2020-03-17,478,5,9,37742.157
canada,2020-03-18,657,8,9,37742.157
canada,2020-03-19,800,9,9,37742.157
canada,2020-03-20,943,12,9,37742.157
canada,2020-03-21,1277,19,10,37742.157
canada,2020-03-22,1469,21,10,37742.157
canada,2020-03-23,2088,25,10,37742.157
canada,2020-03-24,2790,26,110,37742.157
canada,2020-03-25,3251,30,183,37742.157
canada,2020-03-26,4042,38,184,37742.157
canada,2020-03-27,4682,54,256,37742.157
canada,2020-03-28,5576,61,466,37742.157
canada,2020-03-29,6280,64,466,37742.157
canada,2020-03-30,7398,80,466,37742.157
canada,2020-03-31,8527,101,1592,37742.157
canada,2020-04-01,9560,109,1324,37742.157
central african republic,2020-01-22,0,0,0,4829.764
central african republic,2020-01-23,0,0,0,4829.764
central african republic,2020-01-24,0,0,0,4829.764
central african republic,2020-01-25,0,0,0,4829.764
central african republic,2020-01-26,0,0,0,4829.764
central african republic,2020-01-27,0,0,0,4829.764
central african republic,2020-01-28,0,0,0,4829.764
central african republic,2020-01-29,0,0,0,4829.764
central african republic,2020-01-30,0,0,0,4829.764
central african republic,2020-01-31,0,0,0,4829.764
central african republic,2020-02-01,0,0,0,4829.764
central african republic,2020-02-02,0,0,0,4829.764
central african republic,2020-02-03,0,0,0,4829.764
central african republic,2020-02-04,0,0,0,4829.764
central african republic,2020-02-05,0,0,0,4829.764
central african republic,2020-02-06,0,0,0,4829.764
central african republic,2020-02-07,0,0,0,4829.764
central african republic,2020-02-08,0,0,0,4829.764
central african republic,2020-02-09,0,0,0,4829.764
central african republic,2020-02-10,0,0,0,4829.764
central african republic,2020-02-11,0,0,0,4829.764
central african republic,2020-02-12,0,0,0,4829.764
central african republic,2020-02-13,0,0,0,4829.764
central african republic,2020-02-14,0,0,0,4829.764
central african republic,2020-02-15,0,0,0,4829.764
central african republic,2020-02-16,0,0,0,4829.764
central african republic,2020-02-17,0,0,0,4829.764
central african republic,2020-02-18,0,0,0,4829.764
central african republic,2020-02-19,0,0,0,4829.764
central african republic,2020-02-20,0,0,0,4829.764
central african republic,2020-02-21,0,0,0,4829.764
central african republic,2020-02-22,0,0,0,4829.764
central african republic,2020-02-23,0,0,0,4829.764
central african republic,2020-02-24,0,0,0,4829.764
central african republic,2020-02-25,0,0,0,4829.764
central african republic,2020-02-26,0,0,0,4829.764
central african republic,2020-02-27,0,0,0,4829.764
central african republic,2020-02-28,0,0,0,4829.764
central african republic,2020-02-29,0,0,0,4829.764
central african republic,2020-03-01,0,0,0,4829.764
central african republic,2020-03-02,0,0,0,4829.764
central african republic,2020-03-03,0,0,0,4829.764
central african republic,2020-03-04,0,0,0,4829.764
central african republic,2020-03-05,0,0,0,4829.764
central african republic,2020-03-06,0,0,0,4829.764
central african republic,2020-03-07,0,0,0,4829.764
central african republic,2020-03-08,0,0,0,4829.764
central african republic,2020-03-09,0,0,0,4829.764
central african republic,2020-03-10,0,0,0,4829.764
central african republic,2020-03-11,0,0,0,4829.764
central african republic,2020-03-12,0,0,0,4829.764
central african republic,2020-03-13,0,0,0,4829.764
central african republic,2020-03-14,0,0,0,4829.764
central african republic,2020-03-15,1,0,0,4829.764
central african republic,2020-03-16,1,0,0,4829.764
central african republic,2020-03-17,1,0,0,4829.764
central african republic,2020-03-18,1,0,0,4829.764
central african republic,2020-03-19,1,0,0,4829.764
central african republic,2020-03-20,3,0,0,4829.764
central african republic,2020-03-21,3,0,0,4829.764
central african republic,2020-03-22,3,0,0,4829.764
central african republic,2020-03-23,3,0,0,4829.764
central african republic,2020-03-24,3,0,0,4829.764
central african republic,2020-03-25,3,0,0,4829.764
central african republic,2020-03-26,3,0,0,4829.764
central african republic,2020-03-27,3,0,0,4829.764
central african republic,2020-03-28,3,0,0,4829.764
central african republic,2020-03-29,3,0,0,4829.764
central african republic,2020-03-30,3,0,0,4829.764
central african republic,2020-03-31,3,0,0,4829.764
central african republic,2020-04-01,3,0,0,4829.764
chad,2020-01-22,0,0,0,16425.859
chad,2020-01-23,0,0,0,16425.859
chad,2020-01-24,0,0,0,16425.859
chad,2020-01-25,0,0,0,16425.859
chad,2020-01-26,0,0,0,16425.859
chad,2020-01-27,0,0,0,16425.859
chad,2020-01-28,0,0,0,16425.859
chad,2020-01-29,0,0,0,16425.859
chad,2020-01-30,0,0,0,16425.859
chad,2020-01-31,0,0,0,16425.859
chad,2020-02-01,0,0,0,16425.859
chad,2020-02-02,0,0,0,16425.859
chad,2020-02-03,0,0,0,16425.859
chad,2020-02-04,0,0,0,16425.859
chad,2020-02-05,0,0,0,16425.859
chad,2020-02-06,0,0,0,16425.859
chad,2020-02-07,0,0,0,16425.859
chad,2020-02-08,0,0,0,16425.859
chad,2020-02-09,0,0,0,16425.859
chad,2020-02-10,0,0,0,16425.859
chad,2020-02-11,0,0,0,16425.859
chad,2020-02-12,0,0,0,16425.859
chad,2020-02-13,0,0,0,16425.859
chad,2020-02-14,0,0,0,16425.859
chad,2020-02-15,0,0,0,16425.859
chad,2020-02-16,0,0,0,16425.859
chad,2020-02-17,0,0,0,16425.859
chad,2020-02-18,0,0,0,16425.859
chad,2020-02-19,0,0,0,16425.859
chad,2020-02-20,0,0,0,16425.859
chad,2020-02-21,0,0,0,16425.859
chad,2020-02-22,0,0,0,16425.859
chad,2020-02-23,0,0,0,16425.859
chad,2020-02-24,0,0,0,16425.859
chad,2020-02-25,0,0,0,16425.859
chad,2020-02-26,0,0,0,16425.859
chad,2020-02-27,0,0,0,16425.859
chad,2020-02-28,0,0,0,16425.859
chad,2020-02-29,0,0,0,16425.859
chad,2020-03-01,0,0,0,16425.859
chad,2020-03-02,0,0,0,16425.859
chad,2020-03-03,0,0,0,16425.859
chad,2020-03-04,0,0,0,16425.859
chad,2020-03-05,0,0,0,16425.859
chad,2020-03-06,0,0,0,16425.859
chad,2020-03-07,0,0,0,16425.859
chad,2020-03-08,0,0,0,16425.859
chad,2020-03-09,0,0,0,16425.859
chad,2020-03-10,0,0,0,16425.859
chad,2020-03-11,0,0,0,16425.859
chad,2020-03-12,0,0,0,16425.859
chad,2020-03-13,0,0,0,16425.859
chad,2020-03-14,0,0,0,16425.859
chad,2020-03-15,0,0,0,16425.859
chad,2020-03-16,0,0,0,16425.859
chad,2020-03-17,0,0,0,16425.859
chad,2020-03-18,0,0,0,16425.859
chad,2020-03-19,1,0,0,16425.859
chad,2020-03-20,1,0,0,16425.859
chad,2020-03-21,1,0,0,16425.859
chad,2020-03-22,1,0,0,16425.859
chad,2020-03-23,1,0,0,16425.859
chad,2020-03-24,3,0,0,16425.859
chad,2020-03-25,3,0,0,16425.859
chad,2020-03-26,3,0,0,16425.859
chad,2020-03-27,3,0,0,16425.859
chad,2020-03-28,3,0,0,16425.859
chad,2020-03-29,3,0,0,16425.859
chad,2020-03-30,5,0,0,16425.859
chad,2020-03-31,7,0,0,16425.859
chad,2020-04-01,7,0,0,16425.859
chile,2020-01-22,0,0,0,19116.209
chile,2020-01-23,0,0,0,19116.209
chile,2020-01-24,0,0,0,19116.209
chile,2020-01-25,0,0,0,19116.209
chile,2020-01-26,0,0,0,19116.209
chile,2020-01-27,0,0,0,19116.209
chile,2020-01-28,0,0,0,19116.209
chile,2020-01-29,0,0,0,19116.209
chile,2020-01-30,0,0,0,19116.209
chile,2020-01-31,0,0,0,19116.209
chile,2020-02-01,0,0,0,19116.209
chile,2020-02-02,0,0,0,19116.209
chile,2020-02-03,0,0,0,19116.209
chile,2020-02-04,0,0,0,19116.209
chile,2020-02-05,0,0,0,19116.209
chile,2020-02-06,0,0,0,19116.209
chile,2020-02-07,0,0,0,19116.209
chile,2020-02-08,0,0,0,19116.209
chile,2020-02-09,0,0,0,19116.209
chile,2020-02-10,0,0,0,19116.209
